time,open,high,low,close,volume
2025-08-20 01:05:00,3316.47,3317.59,3316.37,3316.39,117.0
2025-08-20 01:10:00,3316.39,3316.89,3315.85,3316.6,83.0
2025-08-20 01:15:00,3316.63,3317.1,3316.05,3316.39,115.0
2025-08-20 01:20:00,3316.38,3316.57,3316.05,3316.26,73.0
2025-08-20 01:25:00,3316.3,3317.34,3316.19,3317.12,90.0
2025-08-20 01:30:00,3317.12,3317.12,3316.44,3316.44,95.0
2025-08-20 01:35:00,3316.44,3316.61,3315.92,3316.28,120.0
2025-08-20 01:40:00,3316.28,3316.89,3316.25,3316.6,103.0
2025-08-20 01:45:00,3316.61,3316.64,3316.09,3316.25,109.0
2025-08-20 01:50:00,3316.27,3317.1,3315.77,3316.95,139.0
2025-08-20 01:55:00,3316.91,3317.44,3316.74,3316.86,143.0
2025-08-20 02:00:00,3316.8,3316.87,3315.04,3315.97,221.0
2025-08-20 02:05:00,3316.11,3316.56,3315.31,3315.79,145.0
2025-08-20 02:10:00,3315.76,3315.95,3315.2,3315.2,132.0
2025-08-20 02:15:00,3315.22,3315.48,3315.03,3315.24,125.0
2025-08-20 02:20:00,3315.17,3315.42,3315.04,3315.33,118.0
2025-08-20 02:25:00,3315.34,3315.97,3315.03,3315.55,171.0
2025-08-20 02:30:00,3315.52,3315.93,3315.14,3315.67,170.0
2025-08-20 02:35:00,3315.79,3316.69,3315.55,3316.0,144.0
2025-08-20 02:40:00,3316.0,3316.42,3315.15,3315.54,150.0
2025-08-20 02:45:00,3315.46,3315.65,3315.04,3315.11,97.0
2025-08-20 02:50:00,3315.11,3315.15,3312.78,3313.77,238.0
2025-08-20 02:55:00,3313.98,3315.3,3313.69,3314.25,263.0
2025-08-20 03:00:00,3314.23,3315.6,3313.41,3313.72,285.0
2025-08-20 03:05:00,3313.68,3315.12,3313.26,3315.03,271.0
2025-08-20 03:10:00,3315.04,3316.12,3313.81,3313.94,274.0
2025-08-20 03:15:00,3313.93,3314.92,3313.47,3313.47,200.0
2025-08-20 03:20:00,3313.38,3314.68,3313.24,3313.87,208.0
2025-08-20 03:25:00,3313.87,3314.86,3313.43,3313.74,228.0
2025-08-20 03:30:00,3313.69,3314.07,3312.98,3312.98,202.0
2025-08-20 03:35:00,3312.98,3313.69,3312.85,3313.19,188.0
2025-08-20 03:40:00,3313.18,3314.49,3313.03,3313.71,225.0
2025-08-20 03:45:00,3313.69,3315.8,3313.08,3315.76,254.0
2025-08-20 03:50:00,3315.73,3317.27,3314.83,3315.4,330.0
2025-08-20 03:55:00,3315.32,3316.88,3315.28,3315.99,324.0
2025-08-20 04:00:00,3316.04,3316.79,3313.66,3313.99,372.0
2025-08-20 04:05:00,3314.06,3314.06,3312.21,3313.71,328.0
2025-08-20 04:10:00,3313.96,3315.28,3312.23,3313.54,346.0
2025-08-20 04:15:00,3313.36,3315.26,3312.62,3315.03,317.0
2025-08-20 04:20:00,3315.03,3315.59,3314.26,3314.26,280.0
2025-08-20 04:25:00,3314.23,3314.26,3311.55,3312.05,355.0
2025-08-20 04:30:00,3311.99,3313.73,3311.57,3313.55,345.0
2025-08-20 04:35:00,3313.52,3314.68,3311.91,3314.47,338.0
2025-08-20 04:40:00,3314.49,3317.19,3314.49,3317.12,355.0
2025-08-20 04:45:00,3317.33,3317.76,3316.74,3316.88,350.0
2025-08-20 04:50:00,3316.91,3317.07,3315.04,3316.13,303.0
2025-08-20 04:55:00,3316.15,3316.45,3315.25,3315.25,262.0
2025-08-20 05:00:00,3315.22,3316.11,3314.32,3314.73,303.0
2025-08-20 05:05:00,3314.71,3315.46,3313.24,3313.24,303.0
2025-08-20 05:10:00,3313.23,3315.13,3313.12,3314.43,282.0
2025-08-20 05:15:00,3314.47,3315.56,3313.64,3314.94,250.0
2025-08-20 05:20:00,3314.93,3317.13,3314.57,3314.76,269.0
2025-08-20 05:25:00,3314.77,3315.99,3314.47,3314.65,216.0
2025-08-20 05:30:00,3314.54,3315.09,3314.16,3314.54,258.0
2025-08-20 05:35:00,3314.49,3315.43,3312.99,3314.73,296.0
2025-08-20 05:40:00,3314.77,3314.84,3312.68,3312.9,304.0
2025-08-20 05:45:00,3312.95,3314.18,3312.45,3314.12,270.0
2025-08-20 05:50:00,3314.1,3315.15,3313.81,3314.44,262.0
2025-08-20 05:55:00,3314.41,3314.92,3313.91,3314.07,225.0
2025-08-20 06:00:00,3314.03,3315.41,3314.03,3314.85,254.0
2025-08-20 06:05:00,3314.87,3317.35,3314.87,3317.32,307.0
2025-08-20 06:10:00,3317.31,3317.5,3316.22,3316.53,284.0
2025-08-20 06:15:00,3316.6,3317.53,3315.4,3317.25,304.0
2025-08-20 06:20:00,3317.19,3318.2,3316.69,3316.89,264.0
2025-08-20 06:25:00,3316.94,3317.68,3316.59,3317.34,272.0
2025-08-20 06:30:00,3317.3,3317.39,3316.65,3316.99,214.0
2025-08-20 06:35:00,3316.92,3318.2,3316.62,3318.14,237.0
2025-08-20 06:40:00,3318.13,3318.57,3317.44,3317.93,216.0
2025-08-20 06:45:00,3317.91,3318.26,3317.56,3317.75,221.0
2025-08-20 06:50:00,3317.78,3318.49,3317.6,3318.17,173.0
2025-08-20 06:55:00,3318.16,3318.37,3317.08,3317.53,164.0
2025-08-20 07:00:00,3317.5,3318.53,3317.17,3318.34,185.0
2025-08-20 07:05:00,3318.31,3318.82,3318.19,3318.74,185.0
2025-08-20 07:10:00,3318.8,3318.85,3317.81,3318.69,209.0
2025-08-20 07:15:00,3318.68,3319.39,3318.59,3319.21,159.0
2025-08-20 07:20:00,3319.22,3319.36,3318.18,3318.83,171.0
2025-08-20 07:25:00,3318.82,3319.45,3318.25,3318.44,150.0
2025-08-20 07:30:00,3318.47,3319.84,3318.3,3319.75,212.0
2025-08-20 07:35:00,3319.66,3320.63,3319.51,3320.48,224.0
2025-08-20 07:40:00,3320.66,3320.75,3319.91,3320.26,200.0
2025-08-20 07:45:00,3320.3,3320.93,3319.35,3319.8,243.0
2025-08-20 07:50:00,3319.77,3319.95,3318.98,3319.27,195.0
2025-08-20 07:55:00,3319.23,3319.3,3318.67,3318.69,192.0
2025-08-20 08:00:00,3318.7,3320.27,3318.69,3320.23,226.0
2025-08-20 08:05:00,3320.27,3320.44,3319.56,3319.97,189.0
2025-08-20 08:10:00,3319.94,3320.03,3318.94,3319.28,183.0
2025-08-20 08:15:00,3319.32,3319.4,3318.45,3318.55,215.0
2025-08-20 08:20:00,3318.58,3318.88,3318.16,3318.67,191.0
2025-08-20 08:25:00,3318.65,3319.02,3318.21,3318.61,159.0
2025-08-20 08:30:00,3318.83,3320.03,3318.47,3319.98,276.0
2025-08-20 08:35:00,3319.92,3321.37,3319.92,3320.88,288.0
2025-08-20 08:40:00,3320.82,3321.11,3319.64,3320.3,235.0
2025-08-20 08:45:00,3320.33,3321.22,3319.88,3320.55,214.0
2025-08-20 08:50:00,3320.57,3322.17,3320.31,3321.86,226.0
2025-08-20 08:55:00,3321.88,3324.21,3321.43,3323.51,262.0
2025-08-20 09:00:00,3323.43,3324.58,3322.66,3324.47,324.0
2025-08-20 09:05:00,3324.36,3324.72,3323.5,3324.33,334.0
2025-08-20 09:10:00,3324.38,3325.51,3324.36,3325.41,304.0
2025-08-20 09:15:00,3325.47,3325.91,3324.96,3325.61,308.0
2025-08-20 09:20:00,3325.62,3325.9,3323.43,3324.08,307.0
2025-08-20 09:25:00,3323.96,3324.54,3323.03,3323.49,274.0
2025-08-20 09:30:00,3323.54,3324.03,3323.12,3323.64,234.0
2025-08-20 09:35:00,3323.62,3324.16,3323.17,3323.89,232.0
2025-08-20 09:40:00,3323.96,3324.81,3323.91,3324.21,238.0
2025-08-20 09:45:00,3324.22,3324.52,3322.36,3323.04,298.0
2025-08-20 09:50:00,3323.03,3323.29,3322.22,3323.29,279.0
2025-08-20 09:55:00,3323.19,3323.52,3322.54,3323.05,251.0
2025-08-20 10:00:00,3323.15,3324.0,3321.63,3323.03,290.0
2025-08-20 10:05:00,3323.02,3324.69,3322.63,3324.69,248.0
2025-08-20 10:10:00,3324.68,3326.0,3324.68,3326.0,279.0
2025-08-20 10:15:00,3325.99,3327.56,3325.56,3327.41,282.0
2025-08-20 10:20:00,3327.24,3327.41,3324.6,3325.1,263.0
2025-08-20 10:25:00,3325.12,3325.42,3324.35,3324.56,253.0
2025-08-20 10:30:00,3324.55,3324.66,3323.72,3324.44,214.0
2025-08-20 10:35:00,3324.37,3325.27,3323.65,3325.12,238.0
2025-08-20 10:40:00,3325.09,3326.32,3324.59,3325.55,262.0
2025-08-20 10:45:00,3325.53,3326.55,3325.36,3325.91,253.0
2025-08-20 10:50:00,3325.91,3326.06,3323.97,3324.42,193.0
2025-08-20 10:55:00,3324.39,3325.37,3324.2,3324.83,239.0
2025-08-20 11:00:00,3324.8,3324.8,3323.5,3324.25,229.0
2025-08-20 11:05:00,3324.25,3324.87,3323.09,3324.19,248.0
2025-08-20 11:10:00,3324.26,3324.71,3322.95,3322.96,210.0
2025-08-20 11:15:00,3322.94,3323.63,3322.05,3322.27,242.0
2025-08-20 11:20:00,3322.32,3323.47,3321.7,3321.81,276.0
2025-08-20 11:25:00,3321.83,3322.79,3321.57,3321.6,267.0
2025-08-20 11:30:00,3321.65,3322.47,3321.35,3321.6,252.0
2025-08-20 11:35:00,3321.59,3323.05,3320.93,3323.05,275.0
2025-08-20 11:40:00,3323.15,3323.87,3322.97,3323.78,216.0
2025-08-20 11:45:00,3323.56,3323.99,3323.06,3323.39,228.0
2025-08-20 11:50:00,3323.38,3324.86,3323.09,3324.6,263.0
2025-08-20 11:55:00,3324.66,3325.59,3324.12,3324.89,216.0
2025-08-20 12:00:00,3324.95,3325.41,3323.52,3323.75,249.0
2025-08-20 12:05:00,3323.75,3326.84,3323.68,3326.53,273.0
2025-08-20 12:10:00,3326.51,3326.97,3326.0,3326.84,244.0
2025-08-20 12:15:00,3326.91,3327.26,3325.7,3326.29,249.0
2025-08-20 12:20:00,3326.3,3326.46,3325.45,3325.91,251.0
2025-08-20 12:25:00,3325.89,3327.35,3325.43,3325.51,231.0
2025-08-20 12:30:00,3325.43,3327.38,3325.41,3325.69,262.0
2025-08-20 12:35:00,3325.57,3326.69,3325.41,3326.36,230.0
2025-08-20 12:40:00,3326.37,3326.47,3325.59,3325.78,210.0
2025-08-20 12:45:00,3325.77,3326.39,3325.53,3326.12,203.0
2025-08-20 12:50:00,3326.12,3326.99,3326.0,3326.68,187.0
2025-08-20 12:55:00,3326.64,3327.22,3325.66,3326.19,305.0
2025-08-20 13:00:00,3326.16,3326.72,3325.77,3326.08,213.0
2025-08-20 13:05:00,3326.07,3326.6,3325.34,3326.42,197.0
2025-08-20 13:10:00,3326.38,3327.0,3325.6,3325.85,202.0
2025-08-20 13:15:00,3325.9,3326.44,3325.46,3325.72,240.0
2025-08-20 13:20:00,3325.73,3325.74,3323.87,3325.03,304.0
2025-08-20 13:25:00,3325.05,3326.81,3325.05,3326.81,299.0
2025-08-20 13:30:00,3326.83,3327.84,3326.83,3327.13,296.0
2025-08-20 13:35:00,3327.08,3327.49,3326.45,3326.97,228.0
2025-08-20 13:40:00,3326.99,3327.14,3326.1,3327.08,224.0
2025-08-20 13:45:00,3327.02,3327.52,3326.39,3326.99,249.0
2025-08-20 13:50:00,3327.02,3327.03,3325.5,3325.96,239.0
2025-08-20 13:55:00,3325.98,3326.59,3325.53,3326.59,208.0
2025-08-20 14:00:00,3326.4,3327.13,3325.75,3326.48,268.0
2025-08-20 14:05:00,3326.49,3328.51,3326.45,3328.35,311.0
2025-08-20 14:10:00,3328.34,3329.11,3327.39,3328.95,287.0
2025-08-20 14:15:00,3328.96,3330.45,3328.55,3329.13,317.0
2025-08-20 14:20:00,3329.12,3330.01,3328.63,3329.57,283.0
2025-08-20 14:25:00,3329.55,3331.17,3329.43,3330.85,298.0
2025-08-20 14:30:00,3330.58,3331.04,3329.9,3330.81,255.0
2025-08-20 14:35:00,3330.74,3331.63,3329.97,3330.53,300.0
2025-08-20 14:40:00,3330.52,3330.78,3328.97,3328.98,318.0
2025-08-20 14:45:00,3328.97,3330.25,3328.97,3330.05,266.0
2025-08-20 14:50:00,3329.97,3331.15,3329.77,3330.86,318.0
2025-08-20 14:55:00,3330.79,3332.89,3330.59,3332.29,346.0
2025-08-20 15:00:00,3332.42,3334.54,3332.12,3334.54,337.0
2025-08-20 15:05:00,3334.54,3334.82,3333.09,3334.3,347.0
2025-08-20 15:10:00,3334.32,3335.34,3333.31,3334.97,313.0
2025-08-20 15:15:00,3334.92,3336.66,3334.67,3336.46,294.0
2025-08-20 15:20:00,3336.67,3338.27,3335.79,3337.06,331.0
2025-08-20 15:25:00,3337.08,3338.3,3336.8,3337.91,357.0
2025-08-20 15:30:00,3338.11,3341.73,3337.59,3339.3,420.0
2025-08-20 15:35:00,3339.31,3340.4,3338.62,3340.06,380.0
2025-08-20 15:40:00,3340.0,3340.95,3338.74,3339.66,305.0
2025-08-20 15:45:00,3339.7,3341.68,3339.14,3341.04,313.0
2025-08-20 15:50:00,3341.03,3343.03,3340.85,3342.02,321.0
2025-08-20 15:55:00,3342.05,3344.8,3342.05,3342.9,342.0
2025-08-20 16:00:00,3342.82,3343.29,3340.83,3341.83,392.0
2025-08-20 16:05:00,3341.95,3342.43,3340.28,3342.42,363.0
2025-08-20 16:10:00,3342.41,3343.05,3341.32,3343.05,313.0
2025-08-20 16:15:00,3343.17,3343.76,3341.24,3341.24,313.0
2025-08-20 16:20:00,3341.21,3341.66,3339.71,3340.24,313.0
2025-08-20 16:25:00,3340.36,3340.64,3338.93,3340.55,294.0
2025-08-20 16:30:00,3340.77,3343.71,3340.51,3342.7,396.0
2025-08-20 16:35:00,3342.7,3343.42,3341.57,3342.19,343.0
2025-08-20 16:40:00,3342.3,3348.24,3341.85,3346.64,356.0
2025-08-20 16:45:00,3346.81,3346.85,3340.92,3340.96,417.0
2025-08-20 16:50:00,3341.11,3343.22,3340.33,3342.98,389.0
2025-08-20 16:55:00,3342.75,3345.84,3342.09,3344.86,380.0
2025-08-20 17:00:00,3344.9,3345.85,3342.08,3343.52,426.0
2025-08-20 17:05:00,3343.53,3344.02,3340.58,3341.16,313.0
2025-08-20 17:10:00,3341.31,3342.84,3340.87,3342.1,311.0
2025-08-20 17:15:00,3342.13,3342.91,3339.99,3342.86,370.0
2025-08-20 17:20:00,3342.83,3343.11,3341.79,3342.45,322.0
2025-08-20 17:25:00,3342.38,3344.66,3341.55,3344.35,341.0
2025-08-20 17:30:00,3344.52,3346.39,3344.2,3345.78,352.0
2025-08-20 17:35:00,3345.79,3346.86,3344.66,3346.39,322.0
2025-08-20 17:40:00,3346.43,3346.44,3345.4,3346.2,278.0
2025-08-20 17:45:00,3346.21,3350.19,3345.71,3349.35,319.0
2025-08-20 17:50:00,3349.19,3349.29,3346.51,3347.55,390.0
2025-08-20 17:55:00,3347.54,3348.41,3346.76,3346.91,343.0
2025-08-20 18:00:00,3346.88,3346.95,3344.92,3345.24,333.0
2025-08-20 18:05:00,3345.19,3345.4,3342.84,3342.88,253.0
2025-08-20 18:10:00,3343.0,3344.21,3342.12,3342.79,343.0
2025-08-20 18:15:00,3342.83,3343.07,3341.36,3342.38,309.0
2025-08-20 18:20:00,3342.48,3342.5,3340.6,3340.6,314.0
2025-08-20 18:25:00,3340.62,3341.32,3339.58,3341.23,296.0
2025-08-20 18:30:00,3341.24,3341.7,3339.98,3339.98,300.0
2025-08-20 18:35:00,3339.95,3342.36,3339.95,3341.78,277.0
2025-08-20 18:40:00,3341.77,3342.96,3340.2,3340.48,189.0
2025-08-20 18:45:00,3340.53,3341.58,3340.37,3340.47,201.0
2025-08-20 18:50:00,3340.32,3340.32,3338.95,3339.04,264.0
2025-08-20 18:55:00,3339.13,3341.04,3339.0,3340.68,230.0
2025-08-20 19:00:00,3340.69,3343.56,3340.69,3343.16,258.0
2025-08-20 19:05:00,3343.16,3343.41,3342.25,3343.02,227.0
2025-08-20 19:10:00,3342.99,3343.87,3342.45,3343.28,244.0
2025-08-20 19:15:00,3343.27,3345.88,3343.24,3344.21,297.0
2025-08-20 19:20:00,3344.2,3344.35,3342.77,3342.81,241.0
2025-08-20 19:25:00,3342.89,3343.95,3342.8,3343.7,230.0
2025-08-20 19:30:00,3343.68,3344.78,3343.68,3344.78,238.0
2025-08-20 19:35:00,3344.79,3344.91,3343.99,3344.23,210.0
2025-08-20 19:40:00,3344.25,3345.55,3343.84,3345.54,217.0
2025-08-20 19:45:00,3345.53,3345.57,3344.35,3344.39,202.0
2025-08-20 19:50:00,3344.33,3344.69,3344.07,3344.65,212.0
2025-08-20 19:55:00,3344.83,3345.98,3344.83,3345.11,224.0
2025-08-20 20:00:00,3345.12,3345.53,3344.83,3345.36,221.0
2025-08-20 20:05:00,3345.37,3345.81,3344.18,3344.6,218.0
2025-08-20 20:10:00,3344.61,3346.22,3344.07,3346.06,254.0
2025-08-20 20:15:00,3346.08,3346.08,3345.36,3345.64,237.0
