time,open,high,low,close,volume
2024-12-30 01:00:00,2621.03,2621.6,2619.88,2621.58,225.0
2024-12-30 01:05:00,2621.6,2622.78,2621.58,2622.39,140.0
2024-12-30 01:10:00,2622.21,2623.14,2621.99,2622.97,122.0
2024-12-30 01:15:00,2623.03,2624.29,2622.23,2624.29,118.0
2024-12-30 01:20:00,2624.19,2625.95,2624.1,2625.05,155.0
2024-12-30 01:25:00,2625.09,2626.03,2623.54,2623.74,148.0
2024-12-30 01:30:00,2623.56,2624.02,2622.43,2623.11,115.0
2024-12-30 01:35:00,2623.12,2624.01,2623.07,2623.86,89.0
2024-12-30 01:40:00,2624.31,2624.76,2623.76,2624.71,71.0
2024-12-30 01:45:00,2624.62,2626.15,2623.78,2623.99,146.0
2024-12-30 01:50:00,2623.92,2624.35,2623.86,2624.02,102.0
2024-12-30 01:55:00,2624.01,2624.3,2623.76,2624.08,77.0
2024-12-30 02:00:00,2624.08,2625.43,2623.68,2624.51,146.0
2024-12-30 02:05:00,2624.82,2625.19,2624.11,2624.21,108.0
2024-12-30 02:10:00,2624.1,2624.99,2624.09,2624.13,86.0
2024-12-30 02:15:00,2624.33,2624.33,2623.02,2623.8,126.0
2024-12-30 02:20:00,2623.87,2624.13,2623.58,2623.97,91.0
2024-12-30 02:25:00,2623.91,2624.28,2623.57,2624.28,63.0
2024-12-30 02:30:00,2624.27,2624.37,2623.38,2623.38,75.0
2024-12-30 02:35:00,2623.57,2623.57,2622.62,2623.05,93.0
2024-12-30 02:40:00,2623.05,2623.9,2622.46,2623.39,95.0
2024-12-30 02:45:00,2623.7,2624.0,2623.0,2623.4,86.0
2024-12-30 02:50:00,2623.32,2623.46,2622.5,2622.82,91.0
2024-12-30 02:55:00,2622.83,2622.88,2621.19,2622.31,175.0
2024-12-30 03:00:00,2622.16,2624.14,2621.63,2623.86,406.0
2024-12-30 03:05:00,2623.78,2624.75,2622.79,2622.86,330.0
2024-12-30 03:10:00,2622.99,2624.05,2622.12,2623.46,301.0
2024-12-30 03:15:00,2623.62,2625.03,2623.41,2624.83,301.0
2024-12-30 03:20:00,2624.83,2626.29,2624.34,2625.55,300.0
2024-12-30 03:25:00,2625.47,2625.95,2625.04,2625.24,259.0
2024-12-30 03:30:00,2625.3,2626.65,2624.52,2625.56,256.0
2024-12-30 03:35:00,2625.5,2626.32,2625.24,2625.82,289.0
2024-12-30 03:40:00,2625.69,2626.83,2625.13,2625.79,230.0
2024-12-30 03:45:00,2625.78,2626.15,2625.03,2625.34,207.0
2024-12-30 03:50:00,2625.29,2625.33,2623.91,2625.17,205.0
2024-12-30 03:55:00,2625.18,2625.76,2624.15,2624.32,213.0
2024-12-30 04:00:00,2624.32,2624.32,2622.18,2623.29,248.0
2024-12-30 04:05:00,2623.01,2623.71,2622.47,2622.98,228.0
2024-12-30 04:10:00,2622.98,2624.11,2622.98,2623.55,200.0
2024-12-30 04:15:00,2623.58,2623.8,2622.72,2623.25,122.0
2024-12-30 04:20:00,2623.26,2624.44,2623.08,2623.93,149.0
2024-12-30 04:25:00,2623.93,2624.24,2623.57,2623.91,150.0
2024-12-30 04:30:00,2623.71,2624.63,2623.61,2624.47,224.0
2024-12-30 04:35:00,2624.47,2625.44,2624.32,2624.75,203.0
2024-12-30 04:40:00,2624.74,2624.74,2623.35,2623.73,192.0
2024-12-30 04:45:00,2623.46,2624.01,2623.04,2623.51,156.0
2024-12-30 04:50:00,2623.5,2624.82,2622.74,2624.82,201.0
2024-12-30 04:55:00,2624.83,2624.85,2623.54,2623.71,216.0
2024-12-30 05:00:00,2623.85,2623.85,2622.82,2623.68,201.0
2024-12-30 05:05:00,2623.71,2624.83,2623.57,2624.28,143.0
2024-12-30 05:10:00,2624.58,2625.23,2624.05,2624.83,178.0
2024-12-30 05:15:00,2624.85,2626.53,2624.24,2626.06,178.0
2024-12-30 05:20:00,2626.07,2627.38,2626.07,2626.67,185.0
2024-12-30 05:25:00,2626.72,2628.13,2626.54,2627.07,150.0
2024-12-30 05:30:00,2627.07,2628.12,2627.07,2628.0,124.0
2024-12-30 05:35:00,2627.75,2628.02,2626.74,2627.22,176.0
2024-12-30 05:40:00,2627.21,2627.26,2626.76,2626.96,117.0
2024-12-30 05:45:00,2626.96,2627.39,2626.42,2626.59,112.0
2024-12-30 05:50:00,2626.59,2626.59,2625.6,2625.6,106.0
2024-12-30 05:55:00,2625.59,2626.64,2625.47,2626.63,172.0
2024-12-30 06:00:00,2626.64,2626.64,2625.0,2625.0,135.0
2024-12-30 06:05:00,2625.0,2625.09,2624.26,2624.32,125.0
2024-12-30 06:10:00,2624.25,2624.33,2623.33,2623.5,182.0
2024-12-30 06:15:00,2623.51,2624.28,2623.27,2624.27,108.0
2024-12-30 06:20:00,2624.29,2624.73,2623.82,2624.36,126.0
2024-12-30 06:25:00,2624.36,2624.41,2623.37,2623.54,126.0
2024-12-30 06:30:00,2623.59,2623.73,2622.93,2623.2,176.0
2024-12-30 06:35:00,2623.2,2623.36,2622.45,2622.68,144.0
2024-12-30 06:40:00,2622.68,2622.86,2621.51,2622.6,204.0
2024-12-30 06:45:00,2622.61,2623.38,2621.64,2623.31,242.0
2024-12-30 06:50:00,2623.32,2623.58,2621.42,2621.98,186.0
2024-12-30 06:55:00,2621.94,2622.24,2621.62,2622.19,210.0
2024-12-30 07:00:00,2622.15,2622.51,2621.67,2622.13,167.0
2024-12-30 07:05:00,2622.13,2623.17,2622.13,2623.03,110.0
2024-12-30 07:10:00,2623.07,2623.57,2622.74,2623.37,129.0
