time,open,high,low,close,volume
2025-05-01 01:00:00,3288.7,3290.21,3285.62,3285.73,270.0
2025-05-01 01:05:00,3285.73,3287.72,3284.83,3284.9,213.0
2025-05-01 01:10:00,3284.94,3285.02,3274.26,3276.52,343.0
2025-05-01 01:15:00,3276.53,3278.3,3272.25,3274.07,414.0
2025-05-01 01:20:00,3274.08,3279.39,3273.89,3277.88,368.0
2025-05-01 01:25:00,3277.88,3278.84,3275.36,3275.95,270.0
2025-05-01 01:30:00,3275.95,3280.82,3275.62,3277.8,369.0
2025-05-01 01:35:00,3277.99,3279.31,3271.47,3272.8,373.0
2025-05-01 01:40:00,3272.66,3277.16,3271.36,3275.97,324.0
2025-05-01 01:45:00,3275.97,3279.64,3275.95,3279.18,277.0
2025-05-01 01:50:00,3279.05,3279.9,3277.6,3277.61,270.0
2025-05-01 01:55:00,3277.58,3278.62,3273.59,3273.97,294.0
2025-05-01 02:00:00,3274.25,3279.26,3273.44,3277.41,329.0
2025-05-01 02:05:00,3277.48,3279.97,3276.96,3279.35,267.0
2025-05-01 02:10:00,3279.37,3285.28,3278.09,3280.6,322.0
2025-05-01 02:15:00,3280.41,3280.65,3274.23,3275.59,334.0
2025-05-01 02:20:00,3275.57,3279.74,3274.55,3279.69,261.0
2025-05-01 02:25:00,3279.69,3280.47,3276.81,3278.34,207.0
2025-05-01 02:30:00,3277.73,3277.73,3273.92,3276.15,276.0
2025-05-01 02:35:00,3276.14,3276.75,3274.34,3275.41,245.0
2025-05-01 02:40:00,3275.3,3275.38,3269.77,3274.49,334.0
2025-05-01 02:45:00,3274.53,3276.62,3273.48,3276.1,275.0
2025-05-01 02:50:00,3275.79,3276.72,3272.89,3273.9,240.0
2025-05-01 02:55:00,3273.93,3274.26,3271.85,3272.8,257.0
2025-05-01 03:00:00,3272.98,3275.1,3270.89,3274.75,377.0
2025-05-01 03:05:00,3274.59,3275.51,3269.91,3274.66,361.0
2025-05-01 03:10:00,3274.53,3276.11,3273.5,3275.24,336.0
2025-05-01 03:15:00,3275.36,3276.27,3267.81,3268.62,334.0
2025-05-01 03:20:00,3268.37,3268.37,3245.7,3261.3,467.0
2025-05-01 03:25:00,3261.5,3261.53,3254.45,3258.93,549.0
2025-05-01 03:30:00,3258.96,3259.07,3248.94,3249.0,499.0
2025-05-01 03:35:00,3248.94,3252.42,3245.42,3252.25,479.0
2025-05-01 03:40:00,3252.31,3252.79,3245.49,3247.98,453.0
2025-05-01 03:45:00,3248.0,3250.34,3243.94,3247.25,402.0
2025-05-01 03:50:00,3247.28,3252.73,3241.51,3244.6,415.0
2025-05-01 03:55:00,3244.61,3248.27,3242.0,3246.59,448.0
2025-05-01 04:00:00,3246.54,3248.7,3242.94,3242.94,392.0
2025-05-01 04:05:00,3242.96,3245.06,3235.73,3241.55,490.0
2025-05-01 04:10:00,3241.56,3244.66,3239.0,3243.85,400.0
2025-05-01 04:15:00,3243.85,3246.55,3239.3,3241.89,342.0
2025-05-01 04:20:00,3242.02,3246.39,3242.02,3246.1,294.0
2025-05-01 04:25:00,3246.09,3249.62,3246.03,3249.04,375.0
2025-05-01 04:30:00,3249.07,3249.07,3243.82,3246.8,367.0
2025-05-01 04:35:00,3246.78,3251.26,3246.53,3249.16,396.0
2025-05-01 04:40:00,3249.14,3249.14,3244.19,3244.23,295.0
2025-05-01 04:45:00,3244.21,3245.39,3236.56,3237.56,416.0
2025-05-01 04:50:00,3237.54,3242.15,3234.43,3241.39,436.0
2025-05-01 04:55:00,3241.39,3243.33,3235.64,3238.89,396.0
2025-05-01 05:00:00,3238.93,3241.69,3238.21,3240.54,301.0
2025-05-01 05:05:00,3240.61,3242.72,3239.23,3239.44,283.0
2025-05-01 05:10:00,3239.43,3240.38,3235.29,3240.33,311.0
2025-05-01 05:15:00,3240.44,3246.9,3240.28,3245.21,321.0
2025-05-01 05:20:00,3244.92,3250.2,3241.4,3250.11,369.0
2025-05-01 05:25:00,3250.09,3251.2,3244.76,3246.38,389.0
2025-05-01 05:30:00,3246.15,3248.38,3242.87,3243.5,279.0
2025-05-01 05:35:00,3243.57,3245.07,3243.17,3243.88,288.0
2025-05-01 05:40:00,3243.92,3247.36,3243.71,3244.21,272.0
2025-05-01 05:45:00,3244.17,3245.32,3240.23,3241.57,343.0
2025-05-01 05:50:00,3241.46,3244.03,3239.75,3243.71,319.0
2025-05-01 05:55:00,3243.75,3244.4,3240.87,3241.59,305.0
2025-05-01 06:00:00,3241.56,3241.8,3238.44,3241.15,337.0
2025-05-01 06:05:00,3241.65,3242.5,3236.82,3237.37,337.0
2025-05-01 06:10:00,3237.36,3239.04,3231.0,3232.03,402.0
2025-05-01 06:15:00,3232.04,3237.99,3231.44,3235.53,427.0
2025-05-01 06:20:00,3235.67,3236.0,3231.09,3232.84,349.0
2025-05-01 06:25:00,3232.86,3234.0,3231.76,3233.32,308.0
2025-05-01 06:30:00,3233.32,3237.21,3233.16,3235.26,312.0
2025-05-01 06:35:00,3235.25,3235.25,3231.14,3232.28,310.0
2025-05-01 06:40:00,3232.29,3235.16,3229.64,3235.13,344.0
2025-05-01 06:45:00,3235.15,3237.07,3232.56,3232.56,360.0
2025-05-01 06:50:00,3232.64,3234.63,3229.44,3233.13,334.0
2025-05-01 06:55:00,3233.14,3233.48,3229.02,3229.45,335.0
2025-05-01 07:00:00,3229.48,3231.23,3225.34,3229.39,395.0
2025-05-01 07:05:00,3229.42,3230.65,3226.35,3227.9,332.0
2025-05-01 07:10:00,3228.06,3230.41,3227.33,3228.5,311.0
2025-05-01 07:15:00,3228.5,3228.5,3225.95,3226.27,277.0
2025-05-01 07:20:00,3225.99,3228.08,3223.68,3225.99,345.0
2025-05-01 07:25:00,3225.96,3227.7,3225.32,3226.35,255.0
2025-05-01 07:30:00,3226.24,3226.9,3223.69,3226.42,303.0
2025-05-01 07:35:00,3226.41,3227.04,3221.24,3223.48,349.0
