time,open,high,low,close,volume
2025-03-03 01:00:00,2857.88,2874.68,2857.88,2872.97,821.0
2025-03-03 01:05:00,2872.9,2874.19,2869.27,2873.89,401.0
2025-03-03 01:10:00,2873.85,2876.88,2871.95,2872.96,344.0
2025-03-03 01:15:00,2872.76,2873.81,2870.75,2873.81,311.0
2025-03-03 01:20:00,2873.76,2874.12,2870.27,2870.28,339.0
2025-03-03 01:25:00,2870.34,2871.84,2870.07,2871.06,280.0
2025-03-03 01:30:00,2871.05,2872.27,2869.87,2872.12,236.0
2025-03-03 01:35:00,2872.1,2872.51,2871.42,2871.9,245.0
2025-03-03 01:40:00,2871.98,2872.68,2870.69,2871.52,221.0
2025-03-03 01:45:00,2871.5,2872.09,2863.16,2864.7,343.0
2025-03-03 01:50:00,2864.18,2867.54,2863.83,2867.22,247.0
2025-03-03 01:55:00,2867.22,2871.13,2866.41,2870.81,201.0
2025-03-03 02:00:00,2871.17,2871.17,2867.14,2869.22,269.0
2025-03-03 02:05:00,2869.4,2869.62,2866.17,2868.31,265.0
2025-03-03 02:10:00,2868.3,2870.37,2868.22,2870.19,218.0
2025-03-03 02:15:00,2870.3,2871.05,2868.78,2870.64,272.0
2025-03-03 02:20:00,2870.53,2870.53,2867.78,2868.86,272.0
2025-03-03 02:25:00,2868.89,2870.05,2867.93,2869.62,236.0
2025-03-03 02:30:00,2869.69,2870.05,2867.65,2867.65,271.0
2025-03-03 02:35:00,2867.71,2869.43,2867.43,2867.74,281.0
2025-03-03 02:40:00,2867.73,2869.67,2867.67,2868.48,235.0
2025-03-03 02:45:00,2868.5,2868.96,2867.47,2867.77,232.0
2025-03-03 02:50:00,2867.96,2868.25,2866.59,2867.7,281.0
2025-03-03 02:55:00,2867.9,2868.05,2865.37,2865.82,292.0
2025-03-03 03:00:00,2865.79,2868.75,2864.14,2867.86,491.0
2025-03-03 03:05:00,2867.79,2868.72,2866.6,2866.71,372.0
2025-03-03 03:10:00,2866.61,2869.14,2866.45,2867.92,335.0
2025-03-03 03:15:00,2867.93,2869.44,2866.19,2868.84,329.0
2025-03-03 03:20:00,2868.84,2869.86,2868.11,2869.14,356.0
2025-03-03 03:25:00,2869.14,2871.09,2867.67,2871.05,418.0
2025-03-03 03:30:00,2871.05,2871.82,2870.47,2870.77,430.0
2025-03-03 03:35:00,2870.8,2870.99,2869.12,2869.49,424.0
2025-03-03 03:40:00,2869.48,2870.14,2868.76,2869.04,354.0
2025-03-03 03:45:00,2869.19,2869.87,2868.52,2869.48,339.0
2025-03-03 03:50:00,2869.49,2871.68,2869.31,2871.24,351.0
2025-03-03 03:55:00,2871.3,2871.92,2870.35,2870.85,388.0
2025-03-03 04:00:00,2870.85,2871.13,2869.89,2870.46,396.0
2025-03-03 04:05:00,2870.52,2871.58,2870.12,2870.54,408.0
2025-03-03 04:10:00,2870.52,2871.15,2870.02,2870.13,338.0
2025-03-03 04:15:00,2870.12,2871.88,2869.64,2871.77,313.0
2025-03-03 04:20:00,2871.7,2871.95,2870.88,2871.18,365.0
2025-03-03 04:25:00,2871.1,2871.54,2869.69,2870.17,304.0
2025-03-03 04:30:00,2870.03,2870.42,2869.14,2870.19,340.0
2025-03-03 04:35:00,2870.19,2870.59,2869.53,2870.18,365.0
2025-03-03 04:40:00,2870.17,2870.45,2869.48,2870.07,290.0
2025-03-03 04:45:00,2870.06,2870.3,2868.33,2868.62,256.0
2025-03-03 04:50:00,2868.49,2870.18,2868.43,2869.29,345.0
2025-03-03 04:55:00,2869.25,2869.49,2867.89,2868.27,385.0
2025-03-03 05:00:00,2867.99,2868.05,2866.06,2866.73,361.0
2025-03-03 05:05:00,2866.72,2866.84,2863.85,2864.38,382.0
2025-03-03 05:10:00,2864.4,2864.4,2861.91,2862.87,429.0
